Fuzz Attempt Nr.,Date and Time,Iteration Nr.,Exit Code,Output Messages,Action Sequence,Map File Name,Map File Type,Map File Custom Attribute,Absolute Map File Path,Relative Map File Path
6,26-06-2023 20:15,1,10,Error reading file by readAllLines,SWE,EmptyFile_UnknownFileType.pdf,.pdf (Portable Document Format),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/EmptyFile_UnknownFileType.pdf,fuzzresults/maps/actual_maps/exitcode10_rejected/EmptyFile_UnknownFileType.pdf
6,26-06-2023 20:15,2,10,No lines,SWE,FileEmpty.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FileEmpty.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FileEmpty.txt
6,26-06-2023 20:15,3,10,Unknown character,SWE,FirstCharacterEmpty.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstCharacterEmpty.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstCharacterEmpty.txt
6,26-06-2023 20:15,4,10,No columns,SWE,FirstLineEmpty.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty.txt
6,26-06-2023 20:15,5,10,No columns,SWE,FirstLineEmpty_LinePlayers.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_LinePlayers.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_LinePlayers.txt
6,26-06-2023 20:15,6,10,No columns,SWE,FirstLineEmpty_LineTooLong.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_LineTooLong.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_LineTooLong.txt
6,26-06-2023 20:15,7,10,No columns,SWE,FirstLineEmpty_LineTooShort.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_LineTooShort.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_LineTooShort.txt
6,26-06-2023 20:15,8,10,No columns,SWE,FirstLineEmpty_NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_NoFood.txt
6,26-06-2023 20:15,9,10,No columns,SWE,FirstLineEmpty_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_NoMonster.txt
6,26-06-2023 20:15,10,10,No columns,SWE,FirstLineEmpty_NoPlayer.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_NoPlayer.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_NoPlayer.txt
6,26-06-2023 20:15,11,10,No columns,SWE,FirstLineEmpty_UnknownCharacter.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_UnknownCharacter.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLineEmpty_UnknownCharacter.txt
6,26-06-2023 20:15,12,10,More than one player,SWE,FirstLinePlayers.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers.txt
6,26-06-2023 20:15,13,10,More than one player,SWE,FirstLinePlayers_LinePlayers.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_LinePlayers.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_LinePlayers.txt
6,26-06-2023 20:15,14,10,More than one player,SWE,FirstLinePlayers_LineTooLong.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_LineTooLong.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_LineTooLong.txt
6,26-06-2023 20:15,15,10,More than one player,SWE,FirstLinePlayers_LineTooShort.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_LineTooShort.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_LineTooShort.txt
6,26-06-2023 20:15,16,10,More than one player,SWE,FirstLinePlayers_NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_NoFood.txt
6,26-06-2023 20:15,17,10,More than one player,SWE,FirstLinePlayers_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/FirstLinePlayers_NoMonster.txt
6,26-06-2023 20:15,18,10,Widths mismatch,SWE,LineEmpty.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineEmpty.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineEmpty.txt
6,26-06-2023 20:15,19,10,More than one player,SWE,LinePlayers.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers.txt
6,26-06-2023 20:15,20,10,More than one player,SWE,LinePlayers_LineTooShort.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers_LineTooShort.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers_LineTooShort.txt
6,26-06-2023 20:15,21,10,More than one player,SWE,LinePlayers_NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers_NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers_NoFood.txt
6,26-06-2023 20:15,22,10,More than one player,SWE,LinePlayers_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LinePlayers_NoMonster.txt
6,26-06-2023 20:15,23,10,Widths mismatch,SWE,LineTooLong.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong.txt
6,26-06-2023 20:15,24,10,Widths mismatch,SWE,LineTooLong_LinePlayers_After.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_LinePlayers_After.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_LinePlayers_After.txt
6,26-06-2023 20:15,25,10,Widths mismatch,SWE,LineTooLong_LinePlayers_Before.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_LinePlayers_Before.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_LinePlayers_Before.txt
6,26-06-2023 20:15,26,10,Widths mismatch,SWE,LineTooLong_LinePlayers_On.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_LinePlayers_On.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_LinePlayers_On.txt
6,26-06-2023 20:15,27,10,Widths mismatch,SWE,LineTooLong_NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_NoFood.txt
6,26-06-2023 20:15,28,10,Widths mismatch,SWE,LineTooLong_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_NoMonster.txt
6,26-06-2023 20:15,29,10,Widths mismatch,SWE,LineTooLong_NoPlayer.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_NoPlayer.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_NoPlayer.txt
6,26-06-2023 20:15,30,10,Widths mismatch,SWE,LineTooLong_TotalPlayers_After.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_TotalPlayers_After.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_TotalPlayers_After.txt
6,26-06-2023 20:15,31,10,Widths mismatch,SWE,LineTooLong_TotalPlayers_Before.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_TotalPlayers_Before.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_TotalPlayers_Before.txt
6,26-06-2023 20:15,32,10,Widths mismatch,SWE,LineTooLong_TotalPlayers_On.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_TotalPlayers_On.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooLong_TotalPlayers_On.txt
6,26-06-2023 20:15,33,10,Widths mismatch,SWE,LineTooShort.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort.txt
6,26-06-2023 20:15,34,10,Widths mismatch,SWE,LineTooShort_ LinePlayers.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_ LinePlayers.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_ LinePlayers.txt
6,26-06-2023 20:15,35,10,Widths mismatch,SWE,LineTooShort_LineTooLong.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_LineTooLong.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_LineTooLong.txt
6,26-06-2023 20:15,36,10,Widths mismatch,SWE,LineTooShort_NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_NoFood.txt
6,26-06-2023 20:15,37,10,Widths mismatch,SWE,LineTooShort_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_NoMonster.txt
6,26-06-2023 20:15,38,10,Widths mismatch,SWE,LineTooShort_NoPlayer.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_NoPlayer.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_NoPlayer.txt
6,26-06-2023 20:15,39,10,Widths mismatch,SWE,LineTooShort_TotalPlayers_Before.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_TotalPlayers_Before.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/LineTooShort_TotalPlayers_Before.txt
6,26-06-2023 20:15,40,0,None,SWE,MultipleFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode0_accepted/MultipleFood.txt,fuzzresults/maps/actual_maps/exitcode0_accepted/MultipleFood.txt
6,26-06-2023 20:15,41,0,None,SWE,MultipleMonsters.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode0_accepted/MultipleMonsters.txt,fuzzresults/maps/actual_maps/exitcode0_accepted/MultipleMonsters.txt
6,26-06-2023 20:15,42,10,No food,SWE,NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/NoFood.txt
6,26-06-2023 20:15,43,10,No food,SWE,NoFood_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/NoFood_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/NoFood_NoMonster.txt
6,26-06-2023 20:15,44,0,None,SWE,NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode0_accepted/NoMonster.txt,fuzzresults/maps/actual_maps/exitcode0_accepted/NoMonster.txt
6,26-06-2023 20:15,45,10,No player is set,SWE,NoPlayer.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/NoPlayer.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/NoPlayer.txt
6,26-06-2023 20:15,46,10,No player is set,SWE,NoPlayer_NoFood.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/NoPlayer_NoFood.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/NoPlayer_NoFood.txt
6,26-06-2023 20:15,47,10,No player is set,SWE,NoPlayer_NoMonster.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/NoPlayer_NoMonster.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/NoPlayer_NoMonster.txt
6,26-06-2023 20:15,48,10,Unknown character,SWE,RandomCharacterEmpty.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode10_rejected/RandomCharacterEmpty.txt,fuzzresults/maps/actual_maps/exitcode10_rejected/RandomCharacterEmpty.txt
6,26-06-2023 20:15,49,0,None,SWE,Rectangular.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/actual_maps/exitcode0_accepted/Rectangular.txt,fuzzresults/maps/actual_maps/exitcode0_accepted/Rectangular.txt
